baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene,ensembl
592.76790875908,-2.70994341774931,0.528303188930498,-5.12952311197542,2.90477107937689e-07,2.95506845779831e-05,TRIB1_ENSG00000173334,TRIB1,ENSG00000173334
495.678712981962,-2.12767283365116,0.415118801810297,-5.12545522961756,2.96819694140356e-07,2.99946194918634e-05,KDM6B_ENSG00000132510,KDM6B,ENSG00000132510
484.54391527969,-2.44065108159771,0.478633670313345,-5.09920474253284,3.41083458390669e-07,3.42393580283826e-05,IGSF6_ENSG00000140749,IGSF6,ENSG00000140749
20.2143057679531,2.8904336199154,0.569312904404815,5.07705621557479,3.83327485597908e-07,3.82268291229809e-05,NIPAL2_ENSG00000104361,NIPAL2,ENSG00000104361
4.48193808936734,-3.81841057038053,0.752832892838056,-5.07205597245591,3.93540591107468e-07,3.87356381818636e-05,AIPL1_ENSG00000129221,AIPL1,ENSG00000129221
112.985986074599,-2.71348981891414,0.534868993100084,-5.07318587152872,3.91210034038436e-07,3.87356381818636e-05,C18orf32_ENSG00000177576,C18orf32,ENSG00000177576
418.081562677096,2.18348216559546,0.430770199174496,5.068786489362,4.00360024433668e-07,3.91526274217131e-05,PDS5A_ENSG00000121892,PDS5A,ENSG00000121892
636.466326508482,-2.36933552783692,0.467716448336373,-5.06575198769349,4.06791262863883e-07,3.95265510416073e-05,ZDHHC18_ENSG00000204160,ZDHHC18,ENSG00000204160
7.20303077538577,2.90720885629254,0.574305600970861,5.06212868441109,4.14601012767514e-07,4.00288035129298e-05,KIT_ENSG00000157404,KIT,ENSG00000157404
304.124587919172,2.2904899282454,0.45329392419602,5.05299057848152,4.34945360999898e-07,4.17272264685851e-05,THOC1_ENSG00000079134,THOC1,ENSG00000079134
43.9960944528695,3.91377932450245,0.774732025003836,5.05178461479383,4.37701110527366e-07,4.17275058702756e-05,FAM153A_ENSG00000170074,FAM153A,ENSG00000170074
61.2099803551579,2.57935128728108,0.513499989951444,5.02307952824883,5.08494760895861e-07,4.81735224103716e-05,PCGF1_ENSG00000115289,PCGF1,ENSG00000115289
31.4711807132419,-2.46533466086105,0.491599928898884,-5.01492070265971,5.30553425005697e-07,4.99511106598531e-05,AATK_ENSG00000181409,AATK,ENSG00000181409
54.3912778916021,2.94483186874689,0.587659155085717,5.01112225217925,5.41135216713044e-07,5.06328865119526e-05,FAM229A_ENSG00000225828,FAM229A,ENSG00000225828
14.6857722657642,-2.73727413097313,0.546462980119837,-5.0090751442538,5.46922175840183e-07,5.0685633973468e-05,EMCN_ENSG00000164035,EMCN,ENSG00000164035
