baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene,ensembl
53.6503782847919,6.08846861145063,1.23943288937154,4.91230195975986,9.00132835015788e-07,2.07110209826642e-05,MOSPD2_ENSG00000130150,MOSPD2,ENSG00000130150
27.965767507769,7.24890407189382,1.48664342882303,4.87602065925972,1.08247276835321e-06,2.4687975418582e-05,ELP4_ENSG00000109911,ELP4,ENSG00000109911
25.2170290434673,6.0007711477884,1.23301662294927,4.86673986068014,1.13454207016961e-06,2.5650516369052e-05,NAALADL2_ENSG00000177694,NAALADL2,ENSG00000177694
15.4410186123635,9.19479391220244,1.89604323767246,4.84946425772957,1.23795372792612e-06,2.77472387293786e-05,HOOK3_ENSG00000168172,HOOK3,ENSG00000168172
1.40734769543997,20.7702530009165,4.28997166802031,4.84158279080229,1.28808987860179e-06,2.86242195244841e-05,FEM1C_ENSG00000145780,FEM1C,ENSG00000145780
43.4486082128385,5.90559165067571,1.24201148697575,4.75486073406263,1.98583260694943e-06,4.35617113210907e-05,PPP2R5C_ENSG00000078304,PPP2R5C,ENSG00000078304
2.99442872226334,22.2443521394263,4.6790289278901,4.75405313415254,1.99378601815761e-06,4.35617113210907e-05,ZNF233_ENSG00000159915,ZNF233,ENSG00000159915
17.6664795015042,24.6183411327583,5.18917441773627,4.7441729938031,2.09359878923641e-06,4.53613071001222e-05,ATG2A_ENSG00000110046,ATG2A,ENSG00000110046
10.8686673084987,-23.7735064574393,5.0217349552345,-4.73412210508213,2.20005256314204e-06,4.7273856728672e-05,PLEKHA2_ENSG00000169499,PLEKHA2,ENSG00000169499
28.6632102004648,9.28549416051592,1.98364825347085,4.6810184942158,2.85453183404418e-06,6.08342849878268e-05,BUD23_ENSG00000071462,BUD23,ENSG00000071462
20.1833641361943,6.13724934523723,1.35965586131982,4.51382553470536,6.36685989758022e-06,0.000134584030355354,ACTR3_ENSG00000115091,ACTR3,ENSG00000115091
36.6398059439234,8.79452125218174,1.95441599805329,4.49982054022357,6.8010854437261e-06,0.000142603404465225,RPL21_ENSG00000122026,RPL21,ENSG00000122026
14.1973668014441,7.70844312550243,1.71628717416157,4.49134809229586,7.07737708171695e-06,0.000147209443299713,NARF_ENSG00000141562,NARF,ENSG00000141562
4.95446545025929,5.11618633798675,1.139775862758,4.48876529601771,7.16371704919174e-06,0.000147822732761099,FGFR1OP_ENSG00000213066,FGFR1OP,ENSG00000213066
11.8180942162772,5.09071492223383,1.13665004363517,4.47870032710596,7.50988734842125e-06,0.00015374572524327,NMNAT3_ENSG00000163864,NMNAT3,ENSG00000163864
39.6067776671618,10.3392192626494,2.32136417245755,4.45394108572959,8.43082432546701e-06,0.000171251119111049,ATXN1_ENSG00000124788,ATXN1,ENSG00000124788
43.2344230052989,7.46851902127154,1.68152970921973,4.44150286511268,8.93327573127188e-06,0.000180050518614782,IFI6_ENSG00000126709,IFI6,ENSG00000126709
41.9720261121605,9.19069200574997,2.07560634295719,4.42795525121381,9.51306312794244e-06,0.000190261262558849,BTBD1_ENSG00000064726,BTBD1,ENSG00000064726
12.4679868357408,4.53314557044552,1.03202641981349,4.39247046724324,1.12069857445562e-05,0.000222428724701116,CLDN11_ENSG00000013297,CLDN11,ENSG00000013297
45.881488790431,8.37831923091882,1.93206079823406,4.33646769220552,1.44790697351024e-05,0.000285193797812622,S100PBP_ENSG00000116497,S100PBP,ENSG00000116497
8.90999774566623,6.9576684429081,1.6063082191914,4.33146538116483,1.48120238841068e-05,0.000289558361644193,PDLIM5_ENSG00000163110,PDLIM5,ENSG00000163110
8.77831792681551,6.68919912464493,1.54589214700587,4.3270800861501,1.51099034080382e-05,0.000293177230305219,WDR26_ENSG00000162923,WDR26,ENSG00000162923
17.6243872324101,9.4364504543465,2.18443995384517,4.31984886457326,1.56136096268952e-05,0.00030070655577724,PPIA_ENSG00000196262,PPIA,ENSG00000196262
19.5693265684647,5.96512321716082,1.38888063230569,4.29491424850392,1.74760873503597e-05,0.000334101669933347,MCFD2_ENSG00000180398,MCFD2,ENSG00000180398
46.183168702625,8.96877901796908,2.09011643208812,4.29104277650641,1.77836050458029e-05,0.000337499073861952,PIP5K1A_ENSG00000143398,PIP5K1A,ENSG00000143398
14.4904256669205,7.50597736503485,1.75163618996021,4.28512347943973,1.82637719865392e-05,0.000344100051920304,CAPZA1_ENSG00000116489,CAPZA1,ENSG00000116489
9.51658435759508,8.81329742948566,2.06526543383428,4.2673921158518,1.97771360275404e-05,0.000369932040802913,OPRM1_ENSG00000112038,OPRM1,ENSG00000112038
16.0289894836847,7.5697413379436,1.77632578499452,4.26146003277599,2.03095679051773e-05,0.000377177689667578,CNN2_ENSG00000064666,CNN2,ENSG00000064666
6.27643518900996,4.56070458948933,1.07500970110135,4.24247761189215,2.21065600467195e-05,0.000407638695896956,KAT6B_ENSG00000156650,KAT6B,ENSG00000156650
39.6226319726718,8.94286504451715,2.12271915697077,4.21292897609643,2.52080346831247e-05,0.00045832790332954,DSE_ENSG00000111817,DSE,ENSG00000111817
15.6489622779663,5.15945839830983,1.22429782808036,4.21421837070445,2.50644691471763e-05,0.00045832790332954,LHFPL5_ENSG00000197753,LHFPL5,ENSG00000197753
16.8239763029769,8.44969813751659,2.01578525895999,4.19176502058362,2.76792602207968e-05,0.000499764420653275,PBRM1_ENSG00000163939,PBRM1,ENSG00000163939
5.36730402162914,8.3893248814482,2.00562806750535,4.18289164245844,2.87824595748218e-05,0.000516099275134736,PRICKLE2_ENSG00000163637,PRICKLE2,ENSG00000163637
8.61521945172279,5.27719561270439,1.26480272222211,4.17234681740165,3.01478278058704e-05,0.00053687912531002,ALDH7A1_ENSG00000164904,ALDH7A1,ENSG00000164904
10.6565250631514,6.63273006797416,1.59175701434719,4.16692372528627,3.08737742839222e-05,0.000544772036496851,SCARB2_ENSG00000138760,SCARB2,ENSG00000138760
17.043651800461,8.01745606732342,1.92453486434124,4.16591884921125,3.10101005390515e-05,0.000544772036496851,ANKRD22_ENSG00000152766,ANKRD22,ENSG00000152766
36.1592934829227,5.85874088754283,1.40745427259566,4.16265096608644,3.14574027679047e-05,0.000548921122124512,MTMR3_ENSG00000100330,MTMR3,ENSG00000100330
12.4236663184848,6.77580098332345,1.63074229529248,4.15504093006195,3.25229317198859e-05,0.000563730816478022,WDR43_ENSG00000163811,WDR43,ENSG00000163811
10.3596278254255,9.9402712176959,2.3942634858401,4.15170313396315,3.30010163987426e-05,0.000568229421435302,PRPF6_ENSG00000101161,PRPF6,ENSG00000101161
71.4047110993427,-4.89080634551921,1.18059840334657,-4.14265031331192,3.43315209548229e-05,0.000587249700543023,ZEB2_ENSG00000169554,ZEB2,ENSG00000169554
7.90810168687396,-5.6992627931085,1.37853523529169,-4.13428880684545,3.56055500132508e-05,0.000605061634212106,RPL7L1_ENSG00000146223,RPL7L1,ENSG00000146223
11.8099190848176,7.13841265916557,1.72833449210772,4.13022634898654,3.62406243697611e-05,0.000607907247492767,CTSC_ENSG00000109861,CTSC,ENSG00000109861
